trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
A77-A2544-3-26-17544279430,A77,17544279430,МЕТРОСТАНЦИЯ Г. М. ДИМИТРОВ,,,A77317544279430,A2544,0,0
A77-A2545-4-15-17544279430,A77,17544279430,Ж.К. ДИАНАБАД,,,A77417544279430,A2545,0,0
A77-A1725-3-18-17544279430,A77,17544279430,СЕМИНАРИЯТА,,,A77317544279430,A1725,0,0
A77-A3578-1-22-17544279430,A77,17544279430,КВ. СИМЕОНОВО,,,A77117544279430,A3578,0,0
A77-A3578-2-12-17544279430,A77,17544279430,КВ. СИМЕОНОВО,,,A77217544279430,A3578,0,0
A77-A1725-2-23-17544279430,A77,17544279430,СЕМИНАРИЯТА,,,A77217544279430,A1725,0,0
A99-A3861-4-2-12457803130,A99,12457803130,ЛЕТИЩЕ СОФИЯ ТЕРМИНАЛ 2,,,A99412457803130,A3861,0,0
A77-A1725-3-14-17544279430,A77,17544279430,СЕМИНАРИЯТА,,,A77317544279430,A1725,0,0
A77-A1725-2-25-17544279430,A77,17544279430,СЕМИНАРИЯТА,,,A77217544279430,A1725,0,0
A77-A3578-3-7-17544279430,A77,17544279430,КВ. СИМЕОНОВО,,,A77317544279430,A3578,0,0
A24-A1637-2-23-38867420961,A24,38867420961,АВТОСТАНЦИЯ КНЯЖЕВО,,,A24238867420961,A1637,0,0
A77-A3578-1-18-17544279430,A77,17544279430,КВ. СИМЕОНОВО,,,A77117544279430,A3578,0,0
A77-A1725-1-25-17544279430,A77,17544279430,СЕМИНАРИЯТА,,,A77117544279430,A1725,0,0
A77-A1725-3-4-17544279430,A77,17544279430,СЕМИНАРИЯТА,,,A77317544279430,A1725,0,0
A77-A3578-1-24-17544279430,A77,17544279430,КВ. СИМЕОНОВО,,,A77117544279430,A3578,0,0
A77-A3578-1-20-17544279430,A77,17544279430,КВ. СИМЕОНОВО,,,A77117544279430,A3578,0,0
A224-A4229-1-5-3256270690,A224,3256270690,Ж.К. МЛАДОСТ-4,,,A22413256270690,A4229,0,0
A77-A1725-2-13-17544279430,A77,17544279430,СЕМИНАРИЯТА,,,A77217544279430,A1725,0,0
A77-A3578-2-16-17544279430,A77,17544279430,КВ. СИМЕОНОВО,,,A77217544279430,A3578,0,0
A77-A1725-1-23-17544279430,A77,17544279430,СЕМИНАРИЯТА,,,A77117544279430,A1725,0,0
A77-A3578-3-25-17544279430,A77,17544279430,КВ. СИМЕОНОВО,,,A77317544279430,A3578,0,0
A24-A71-1-8-38867420961,A24,38867420961,ГАРА ВЛАДАЯ,,,A24138867420961,A71,0,0
A24-A71-1-10-38867420961,A24,38867420961,ГАРА ВЛАДАЯ,,,A24138867420961,A71,0,0
A24-A71-1-30-38867420961,A24,38867420961,ГАРА ВЛАДАЯ,,,A24138867420961,A71,0,0
A24-A1637-1-9-38867420961,A24,38867420961,АВТОСТАНЦИЯ КНЯЖЕВО,,,A24138867420961,A1637,0,0
A224-A4230-1-6-3256270691,A224,3256270691,"Ж.К. ЛЮЛИН-1,2",,,A22413256270691,A4230,0,0
A65-A671-1-12-22332808850,A65,22332808850,ВЗ. ЛЮЛИН,,,,A671,0,0
A224-A4230-2-5-3256270690,A224,3256270690,"Ж.К. ЛЮЛИН-1,2",,,A22423256270690,A4230,0,0
A224-A4229-1-3-3256270691,A224,3256270691,Ж.К. МЛАДОСТ-4,,,A22413256270691,A4229,0,0
A224-A4230-1-6-3256270690,A224,3256270690,"Ж.К. ЛЮЛИН-1,2",,,A22413256270690,A4230,0,0
A224-A4229-2-6-3256270691,A224,3256270691,Ж.К. МЛАДОСТ-4,,,A22423256270691,A4229,0,0
A103-A1738-3-16-18006829490,A103,18006829490,ПЛОДОХРАНИЛИЩЕ,,,,A1738,0,0
A103-A1738-2-22-18006829490,A103,18006829490,ПЛОДОХРАНИЛИЩЕ,,,,A1738,0,0
A103-A1738-2-12-18006829490,A103,18006829490,ПЛОДОХРАНИЛИЩЕ,,,,A1738,0,0
A103-A1737-3-25-18006829490,A103,18006829490,Ж.К. ОБЕЛЯ-1,,,,A1737,0,0
A103-A1738-1-6-18006829490,A103,18006829490,ПЛОДОХРАНИЛИЩЕ,,,,A1738,0,0
A103-A1737-3-11-18006829490,A103,18006829490,Ж.К. ОБЕЛЯ-1,,,,A1737,0,0
A103-A1738-1-22-18006829490,A103,18006829490,ПЛОДОХРАНИЛИЩЕ,,,,A1738,0,0
A24-A1637-1-31-38867420961,A24,38867420961,АВТОСТАНЦИЯ КНЯЖЕВО,,,A24138867420961,A1637,0,0
A103-A1738-2-14-18006829490,A103,18006829490,ПЛОДОХРАНИЛИЩЕ,,,,A1738,0,0
A103-A1738-2-20-18006829490,A103,18006829490,ПЛОДОХРАНИЛИЩЕ,,,,A1738,0,0
A103-A1738-3-4-18006829490,A103,18006829490,ПЛОДОХРАНИЛИЩЕ,,,,A1738,0,0
A24-A1637-2-19-38867420961,A24,38867420961,АВТОСТАНЦИЯ КНЯЖЕВО,,,A24238867420961,A1637,0,0
A103-A1738-1-2-18006829490,A103,18006829490,ПЛОДОХРАНИЛИЩЕ,,,,A1738,0,0
A103-A1738-1-4-18006829490,A103,18006829490,ПЛОДОХРАНИЛИЩЕ,,,,A1738,0,0
A24-A1637-1-3-38867420961,A24,38867420961,АВТОСТАНЦИЯ КНЯЖЕВО,,,A24138867420961,A1637,0,0
A103-A1738-3-12-18006829490,A103,18006829490,ПЛОДОХРАНИЛИЩЕ,,,,A1738,0,0
A103-A1738-3-18-18006829490,A103,18006829490,ПЛОДОХРАНИЛИЩЕ,,,,A1738,0,0
A24-A4085-2-25-38867420961,A24,38867420961,АВТОСТАНЦИЯ КНЯЖЕВО,,,A24238867420961,A4085,0,0
A9-A4257-2-5-268767471,A9,268767471,ЗООПАРКА,,,A92268767471,A4257,0,0
A103-A1738-2-10-18006829490,A103,18006829490,ПЛОДОХРАНИЛИЩЕ,,,,A1738,0,0
A103-A1738-2-2-18006829490,A103,18006829490,ПЛОДОХРАНИЛИЩЕ,,,,A1738,0,0
A103-A1738-2-6-18006829490,A103,18006829490,ПЛОДОХРАНИЛИЩЕ,,,,A1738,0,0
A103-A1738-1-12-18006829490,A103,18006829490,ПЛОДОХРАНИЛИЩЕ,,,,A1738,0,0
A103-A1738-2-4-18006829490,A103,18006829490,ПЛОДОХРАНИЛИЩЕ,,,,A1738,0,0
A103-A1738-1-18-18006829490,A103,18006829490,ПЛОДОХРАНИЛИЩЕ,,,,A1738,0,0
A103-A1738-1-16-18006829490,A103,18006829490,ПЛОДОХРАНИЛИЩЕ,,,,A1738,0,0
A103-A1738-1-8-18006829490,A103,18006829490,ПЛОДОХРАНИЛИЩЕ,,,,A1738,0,0
A103-A1738-1-14-18006829490,A103,18006829490,ПЛОДОХРАНИЛИЩЕ,,,,A1738,0,0
A224-A4230-2-3-3256270690,A224,3256270690,"Ж.К. ЛЮЛИН-1,2",,,A22423256270690,A4230,0,0
A103-A1738-2-24-18006829490,A103,18006829490,ПЛОДОХРАНИЛИЩЕ,,,,A1738,0,0
A103-A1738-3-6-18006829490,A103,18006829490,ПЛОДОХРАНИЛИЩЕ,,,,A1738,0,0
A103-A1738-3-10-18006829490,A103,18006829490,ПЛОДОХРАНИЛИЩЕ,,,,A1738,0,0
A103-A1738-3-14-18006829490,A103,18006829490,ПЛОДОХРАНИЛИЩЕ,,,,A1738,0,0
A224-A4229-2-2-3256270690,A224,3256270690,Ж.К. МЛАДОСТ-4,,,A22423256270690,A4229,0,0
A103-A1738-2-18-18006829490,A103,18006829490,ПЛОДОХРАНИЛИЩЕ,,,,A1738,0,0
A224-A4230-2-3-3256270691,A224,3256270691,"Ж.К. ЛЮЛИН-1,2",,,A22423256270691,A4230,0,0
A103-A1738-3-20-18006829490,A103,18006829490,ПЛОДОХРАНИЛИЩЕ,,,,A1738,0,0
A36-A1428-1-15-24113152890,A36,24113152890,АВТОСТАНЦИЯ ИЗТОК,,,,A1428,0,0
A36-A1428-1-23-24113152890,A36,24113152890,АВТОСТАНЦИЯ ИЗТОК,,,,A1428,0,0
A36-A1427-2-6-24113152890,A36,24113152890,СУПЕРМАРКЕТ,,,,A1427,0,0
A36-A1427-1-20-24113152890,A36,24113152890,СУПЕРМАРКЕТ,,,,A1427,0,0
A36-A1428-2-21-24113152890,A36,24113152890,АВТОСТАНЦИЯ ИЗТОК,,,,A1428,0,0
A36-A1427-1-14-24113152890,A36,24113152890,СУПЕРМАРКЕТ,,,,A1427,0,0
A36-A1427-2-20-24113152890,A36,24113152890,СУПЕРМАРКЕТ,,,,A1427,0,0
A36-A1427-2-4-24113152890,A36,24113152890,СУПЕРМАРКЕТ,,,,A1427,0,0
A36-A1427-2-24-24113152890,A36,24113152890,СУПЕРМАРКЕТ,,,,A1427,0,0
A36-A1428-2-7-24113152890,A36,24113152890,АВТОСТАНЦИЯ ИЗТОК,,,,A1428,0,0
A36-A1427-2-8-24113152890,A36,24113152890,СУПЕРМАРКЕТ,,,,A1427,0,0
A36-A1428-2-27-24113152890,A36,24113152890,АВТОСТАНЦИЯ ИЗТОК,,,,A1428,0,0
A36-A1427-1-18-24113152890,A36,24113152890,СУПЕРМАРКЕТ,,,,A1427,0,0
A103-A1737-1-21-18006829490,A103,18006829490,Ж.К. ОБЕЛЯ-1,,,,A1737,0,0
A103-A1737-3-5-18006829490,A103,18006829490,Ж.К. ОБЕЛЯ-1,,,,A1737,0,0
A103-A1737-2-5-18006829490,A103,18006829490,Ж.К. ОБЕЛЯ-1,,,,A1737,0,0
A103-A1737-2-25-18006829490,A103,18006829490,Ж.К. ОБЕЛЯ-1,,,,A1737,0,0
A103-A1737-3-13-18006829490,A103,18006829490,Ж.К. ОБЕЛЯ-1,,,,A1737,0,0
A103-A1737-1-13-18006829490,A103,18006829490,Ж.К. ОБЕЛЯ-1,,,,A1737,0,0
A103-A1737-2-11-18006829490,A103,18006829490,Ж.К. ОБЕЛЯ-1,,,,A1737,0,0
A103-A1737-2-9-18006829490,A103,18006829490,Ж.К. ОБЕЛЯ-1,,,,A1737,0,0
A103-A1737-2-7-18006829490,A103,18006829490,Ж.К. ОБЕЛЯ-1,,,,A1737,0,0
A103-A1737-3-23-18006829490,A103,18006829490,Ж.К. ОБЕЛЯ-1,,,,A1737,0,0
A103-A1737-3-19-18006829490,A103,18006829490,Ж.К. ОБЕЛЯ-1,,,,A1737,0,0
A103-A1737-1-3-18006829490,A103,18006829490,Ж.К. ОБЕЛЯ-1,,,,A1737,0,0
A103-A1737-1-17-18006829490,A103,18006829490,Ж.К. ОБЕЛЯ-1,,,,A1737,0,0
A103-A1737-1-9-18006829490,A103,18006829490,Ж.К. ОБЕЛЯ-1,,,,A1737,0,0
A36-A1427-2-14-24113152890,A36,24113152890,СУПЕРМАРКЕТ,,,,A1427,0,0
A36-A1428-1-7-24113152890,A36,24113152890,АВТОСТАНЦИЯ ИЗТОК,,,,A1428,0,0
A36-A1427-2-30-24113152890,A36,24113152890,СУПЕРМАРКЕТ,,,,A1427,0,0
A36-A1427-1-4-24113152890,A36,24113152890,СУПЕРМАРКЕТ,,,,A1427,0,0
A36-A1427-2-18-24113152890,A36,24113152890,СУПЕРМАРКЕТ,,,,A1427,0,0
A36-A1427-2-22-24113152890,A36,24113152890,СУПЕРМАРКЕТ,,,,A1427,0,0
A36-A1427-2-26-24113152890,A36,24113152890,СУПЕРМАРКЕТ,,,,A1427,0,0
A36-A1428-1-19-24113152890,A36,24113152890,АВТОСТАНЦИЯ ИЗТОК,,,,A1428,0,0
A224-A4229-2-4-3256270690,A224,3256270690,Ж.К. МЛАДОСТ-4,,,A22423256270690,A4229,0,0
A36-A1426-2-16-24113152890,A36,24113152890,МК КРЕМИКОВЦИ,,,,A1426,0,0
A36-A1428-2-11-24113152890,A36,24113152890,АВТОСТАНЦИЯ ИЗТОК,,,,A1428,0,0
A36-A1428-2-23-24113152890,A36,24113152890,АВТОСТАНЦИЯ ИЗТОК,,,,A1428,0,0
A36-A1428-2-31-24113152890,A36,24113152890,АВТОСТАНЦИЯ ИЗТОК,,,,A1428,0,0
A103-A1738-2-8-18006829490,A103,18006829490,ПЛОДОХРАНИЛИЩЕ,,,,A1738,0,0
A36-A1427-2-12-24113152890,A36,24113152890,СУПЕРМАРКЕТ,,,,A1427,0,0
A36-A1426-1-10-24113152890,A36,24113152890,МК КРЕМИКОВЦИ,,,,A1426,0,0
A36-A1428-1-3-24113152890,A36,24113152890,АВТОСТАНЦИЯ ИЗТОК,,,,A1428,0,0
A36-A1427-1-12-24113152890,A36,24113152890,СУПЕРМАРКЕТ,,,,A1427,0,0
A103-A1738-2-16-18006829490,A103,18006829490,ПЛОДОХРАНИЛИЩЕ,,,,A1738,0,0
A36-A1427-1-16-24113152890,A36,24113152890,СУПЕРМАРКЕТ,,,,A1427,0,0
A36-A1427-2-10-24113152890,A36,24113152890,СУПЕРМАРКЕТ,,,,A1427,0,0
A36-A1428-1-9-24113152890,A36,24113152890,АВТОСТАНЦИЯ ИЗТОК,,,,A1428,0,0
A36-A1428-1-29-24113152890,A36,24113152890,АВТОСТАНЦИЯ ИЗТОК,,,,A1428,0,0
A36-A1427-2-28-24113152890,A36,24113152890,СУПЕРМАРКЕТ,,,,A1427,0,0
A36-A1428-2-5-24113152890,A36,24113152890,АВТОСТАНЦИЯ ИЗТОК,,,,A1428,0,0
A36-A1428-2-9-24113152890,A36,24113152890,АВТОСТАНЦИЯ ИЗТОК,,,,A1428,0,0
A36-A1281-2-17-24113152890,A36,24113152890,АВТОСТАНЦИЯ ИЗТОК,,,,A1281,0,0
A36-A1427-1-2-24113152890,A36,24113152890,СУПЕРМАРКЕТ,,,,A1427,0,0
A36-A1428-1-17-24113152890,A36,24113152890,АВТОСТАНЦИЯ ИЗТОК,,,,A1428,0,0
A36-A1428-2-19-24113152890,A36,24113152890,АВТОСТАНЦИЯ ИЗТОК,,,,A1428,0,0
A36-A1428-1-5-24113152890,A36,24113152890,АВТОСТАНЦИЯ ИЗТОК,,,,A1428,0,0
A36-A1427-1-6-24113152890,A36,24113152890,СУПЕРМАРКЕТ,,,,A1427,0,0
A36-A1428-2-29-24113152890,A36,24113152890,АВТОСТАНЦИЯ ИЗТОК,,,,A1428,0,0
A36-A1428-1-25-24113152890,A36,24113152890,АВТОСТАНЦИЯ ИЗТОК,,,,A1428,0,0
A36-A1281-1-11-24113152890,A36,24113152890,АВТОСТАНЦИЯ ИЗТОК,,,,A1281,0,0
A36-A1427-1-28-24113152890,A36,24113152890,СУПЕРМАРКЕТ,,,,A1427,0,0
A36-A1428-2-3-24113152890,A36,24113152890,АВТОСТАНЦИЯ ИЗТОК,,,,A1428,0,0
A36-A1427-2-2-24113152890,A36,24113152890,СУПЕРМАРКЕТ,,,,A1427,0,0
A36-A1428-1-21-24113152890,A36,24113152890,АВТОСТАНЦИЯ ИЗТОК,,,,A1428,0,0
A36-A1428-2-13-24113152890,A36,24113152890,АВТОСТАНЦИЯ ИЗТОК,,,,A1428,0,0
A36-A1428-1-13-24113152890,A36,24113152890,АВТОСТАНЦИЯ ИЗТОК,,,,A1428,0,0
A36-A1428-1-27-24113152890,A36,24113152890,АВТОСТАНЦИЯ ИЗТОК,,,,A1428,0,0
A36-A1428-2-15-24113152890,A36,24113152890,АВТОСТАНЦИЯ ИЗТОК,,,,A1428,0,0
A36-A1428-2-25-24113152890,A36,24113152890,АВТОСТАНЦИЯ ИЗТОК,,,,A1428,0,0
A36-A1427-1-22-24113152890,A36,24113152890,СУПЕРМАРКЕТ,,,,A1427,0,0
A36-A1427-1-24-24113152890,A36,24113152890,СУПЕРМАРКЕТ,,,,A1427,0,0
A36-A1427-1-26-24113152890,A36,24113152890,СУПЕРМАРКЕТ,,,,A1427,0,0
A36-A1427-1-8-24113152890,A36,24113152890,СУПЕРМАРКЕТ,,,,A1427,0,0
A103-A1738-3-2-18006829490,A103,18006829490,ПЛОДОХРАНИЛИЩЕ,,,,A1738,0,0
A103-A1738-1-20-18006829490,A103,18006829490,ПЛОДОХРАНИЛИЩЕ,,,,A1738,0,0
A103-A1738-3-8-18006829490,A103,18006829490,ПЛОДОХРАНИЛИЩЕ,,,,A1738,0,0
A103-A1738-3-22-18006829490,A103,18006829490,ПЛОДОХРАНИЛИЩЕ,,,,A1738,0,0
A103-A1738-3-24-18006829490,A103,18006829490,ПЛОДОХРАНИЛИЩЕ,,,,A1738,0,0
A103-A1738-1-10-18006829490,A103,18006829490,ПЛОДОХРАНИЛИЩЕ,,,,A1738,0,0
A103-A1737-1-11-18006829490,A103,18006829490,Ж.К. ОБЕЛЯ-1,,,,A1737,0,0
A103-A1737-2-21-18006829490,A103,18006829490,Ж.К. ОБЕЛЯ-1,,,,A1737,0,0
A103-A1737-2-19-18006829490,A103,18006829490,Ж.К. ОБЕЛЯ-1,,,,A1737,0,0
A24-A1637-2-3-38867420961,A24,38867420961,АВТОСТАНЦИЯ КНЯЖЕВО,,,A24238867420961,A1637,0,0
A24-A4085-2-9-38867420961,A24,38867420961,АВТОСТАНЦИЯ КНЯЖЕВО,,,A24238867420961,A4085,0,0
A24-A1637-1-25-38867420961,A24,38867420961,АВТОСТАНЦИЯ КНЯЖЕВО,,,A24138867420961,A1637,0,0
A224-A4230-1-2-3256270691,A224,3256270691,"Ж.К. ЛЮЛИН-1,2",,,A22413256270691,A4230,0,0
A224-A4229-2-4-3256270691,A224,3256270691,Ж.К. МЛАДОСТ-4,,,A22423256270691,A4229,0,0
A24-A71-1-14-38867420961,A24,38867420961,ГАРА ВЛАДАЯ,,,A24138867420961,A71,0,0
A224-A4229-1-3-3256270690,A224,3256270690,Ж.К. МЛАДОСТ-4,,,A22413256270690,A4229,0,0
A224-A4230-1-4-3256270691,A224,3256270691,"Ж.К. ЛЮЛИН-1,2",,,A22413256270691,A4230,0,0
A224-A4229-2-6-3256270690,A224,3256270690,Ж.К. МЛАДОСТ-4,,,A22423256270690,A4229,0,0
A24-A1637-1-19-38867420961,A24,38867420961,АВТОСТАНЦИЯ КНЯЖЕВО,,,A24138867420961,A1637,0,0
A24-A71-1-22-38867420961,A24,38867420961,ГАРА ВЛАДАЯ,,,A24138867420961,A71,0,0
A24-A1637-2-13-38867420961,A24,38867420961,АВТОСТАНЦИЯ КНЯЖЕВО,,,A24238867420961,A1637,0,0
A24-A71-1-6-38867420961,A24,38867420961,ГАРА ВЛАДАЯ,,,A24138867420961,A71,0,0
A224-A4229-1-5-3256270691,A224,3256270691,Ж.К. МЛАДОСТ-4,,,A22413256270691,A4229,0,0
A224-A4229-2-2-3256270691,A224,3256270691,Ж.К. МЛАДОСТ-4,,,A22423256270691,A4229,0,0
A224-A4230-1-4-3256270690,A224,3256270690,"Ж.К. ЛЮЛИН-1,2",,,A22413256270690,A4230,0,0
A24-A71-2-16-38867420961,A24,38867420961,ГАРА ВЛАДАЯ,,,A24238867420961,A71,0,0
A24-A4085-1-11-38867420961,A24,38867420961,АВТОСТАНЦИЯ КНЯЖЕВО,,,A24138867420961,A4085,0,0
A24-A71-2-18-38867420961,A24,38867420961,ГАРА ВЛАДАЯ,,,A24238867420961,A71,0,0
A24-A71-1-32-38867420961,A24,38867420961,ГАРА ВЛАДАЯ,,,A24138867420961,A71,0,0
A224-A4230-1-2-3256270690,A224,3256270690,"Ж.К. ЛЮЛИН-1,2",,,A22413256270690,A4230,0,0
A224-A4230-2-5-3256270691,A224,3256270691,"Ж.К. ЛЮЛИН-1,2",,,A22423256270691,A4230,0,0
A24-A71-2-6-38867420961,A24,38867420961,ГАРА ВЛАДАЯ,,,A24238867420961,A71,0,0
A24-A71-1-28-38867420961,A24,38867420961,ГАРА ВЛАДАЯ,,,A24138867420961,A71,0,0
A24-A1637-2-7-38867420961,A24,38867420961,АВТОСТАНЦИЯ КНЯЖЕВО,,,A24238867420961,A1637,0,0
A24-A71-1-18-38867420961,A24,38867420961,ГАРА ВЛАДАЯ,,,A24138867420961,A71,0,0
A24-A71-1-24-38867420961,A24,38867420961,ГАРА ВЛАДАЯ,,,A24138867420961,A71,0,0
A24-A71-1-20-38867420961,A24,38867420961,ГАРА ВЛАДАЯ,,,A24138867420961,A71,0,0
A24-A71-2-4-38867420961,A24,38867420961,ГАРА ВЛАДАЯ,,,A24238867420961,A71,0,0
A24-A1637-1-7-38867420961,A24,38867420961,АВТОСТАНЦИЯ КНЯЖЕВО,,,A24138867420961,A1637,0,0
A24-A4085-1-33-38867420961,A24,38867420961,АВТОСТАНЦИЯ КНЯЖЕВО,,,A24138867420961,A4085,0,0
A24-A71-2-12-38867420961,A24,38867420961,ГАРА ВЛАДАЯ,,,A24238867420961,A71,0,0
A77-A3578-2-28-17544279430,A77,17544279430,КВ. СИМЕОНОВО,,,A77217544279430,A3578,0,0
A77-A3578-3-21-17544279430,A77,17544279430,КВ. СИМЕОНОВО,,,A77317544279430,A3578,0,0
A77-A3578-2-22-17544279430,A77,17544279430,КВ. СИМЕОНОВО,,,A77217544279430,A3578,0,0
A77-A1725-2-15-17544279430,A77,17544279430,СЕМИНАРИЯТА,,,A77217544279430,A1725,0,0
A24-A71-1-4-38867420961,A24,38867420961,ГАРА ВЛАДАЯ,,,A24138867420961,A71,0,0
A24-A71-1-2-38867420961,A24,38867420961,ГАРА ВЛАДАЯ,,,A24138867420961,A71,0,0
A24-A1637-2-17-38867420961,A24,38867420961,АВТОСТАНЦИЯ КНЯЖЕВО,,,A24238867420961,A1637,0,0
A24-A1637-1-15-38867420961,A24,38867420961,АВТОСТАНЦИЯ КНЯЖЕВО,,,A24138867420961,A1637,0,0
A24-A71-1-26-38867420961,A24,38867420961,ГАРА ВЛАДАЯ,,,A24138867420961,A71,0,0
A57-A140-5-2-6039780360,A57,6039780360,СТУДЕНТСКИ ГРАД,,,A5756039780360,A140,0,0
A77-A1725-2-7-17544279430,A77,17544279430,СЕМИНАРИЯТА,,,A77217544279430,A1725,0,0
A77-A3578-2-20-17544279430,A77,17544279430,КВ. СИМЕОНОВО,,,A77217544279430,A3578,0,0
A24-A1637-1-27-38867420961,A24,38867420961,АВТОСТАНЦИЯ КНЯЖЕВО,,,A24138867420961,A1637,0,0
A24-A71-2-2-38867420961,A24,38867420961,ГАРА ВЛАДАЯ,,,A24238867420961,A71,0,0
A24-A71-2-22-38867420961,A24,38867420961,ГАРА ВЛАДАЯ,,,A24238867420961,A71,0,0
A77-A3578-3-19-17544279430,A77,17544279430,КВ. СИМЕОНОВО,,,A77317544279430,A3578,0,0
A77-A1725-2-21-17544279430,A77,17544279430,СЕМИНАРИЯТА,,,A77217544279430,A1725,0,0
A77-A1725-2-27-17544279430,A77,17544279430,СЕМИНАРИЯТА,,,A77217544279430,A1725,0,0
A77-A3578-3-3-17544279430,A77,17544279430,КВ. СИМЕОНОВО,,,A77317544279430,A3578,0,0
A77-A3615-1-2-17544279430,A77,17544279430,КВ. СИМЕОНОВО,,,A77117544279430,A3615,0,0
A24-A1637-1-17-38867420961,A24,38867420961,АВТОСТАНЦИЯ КНЯЖЕВО,,,A24138867420961,A1637,0,0
A24-A1637-1-29-38867420961,A24,38867420961,АВТОСТАНЦИЯ КНЯЖЕВО,,,A24138867420961,A1637,0,0
A61-A4010-1-8-14376016771,A61,14376016771,ЗЛАТНИ МОСТОВЕ,,,A61114376016771,A4010,0,0
A24-A71-2-14-38867420961,A24,38867420961,ГАРА ВЛАДАЯ,,,A24238867420961,A71,0,0
A24-A71-1-16-38867420961,A24,38867420961,ГАРА ВЛАДАЯ,,,A24138867420961,A71,0,0
A61-A4009-1-5-14376016771,A61,14376016771,БУЛ. ЧЕРНИ ВРЪХ,,,A61114376016771,A4009,0,0
A60-A191-6-8-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6065134671501,A191,0,0
A24-A1637-1-5-38867420961,A24,38867420961,АВТОСТАНЦИЯ КНЯЖЕВО,,,A24138867420961,A1637,0,0
A60-A191-6-24-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6065134671501,A191,0,0
A77-A1725-3-22-17544279430,A77,17544279430,СЕМИНАРИЯТА,,,A77317544279430,A1725,0,0
A60-A3725-7-21-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6075134671501,A3725,0,0
A24-A1637-1-23-38867420961,A24,38867420961,АВТОСТАНЦИЯ КНЯЖЕВО,,,A24138867420961,A1637,0,0
A24-A1637-2-15-38867420961,A24,38867420961,АВТОСТАНЦИЯ КНЯЖЕВО,,,A24238867420961,A1637,0,0
A24-A71-2-24-38867420961,A24,38867420961,ГАРА ВЛАДАЯ,,,A24238867420961,A71,0,0
A61-A4009-2-13-14376016771,A61,14376016771,БУЛ. ЧЕРНИ ВРЪХ,,,A61214376016771,A4009,0,0
A24-A1637-1-21-38867420961,A24,38867420961,АВТОСТАНЦИЯ КНЯЖЕВО,,,A24138867420961,A1637,0,0
A60-A3725-5-17-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6055134671501,A3725,0,0
A77-A1725-3-16-17544279430,A77,17544279430,СЕМИНАРИЯТА,,,A77317544279430,A1725,0,0
A77-A3578-2-10-17544279430,A77,17544279430,КВ. СИМЕОНОВО,,,A77217544279430,A3578,0,0
A60-A3725-1-9-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6015134671501,A3725,0,0
A77-A1725-3-24-17544279430,A77,17544279430,СЕМИНАРИЯТА,,,A77317544279430,A1725,0,0
A77-A3578-1-12-17544279430,A77,17544279430,КВ. СИМЕОНОВО,,,A77117544279430,A3578,0,0
A24-A1637-2-5-38867420961,A24,38867420961,АВТОСТАНЦИЯ КНЯЖЕВО,,,A24238867420961,A1637,0,0
A77-A3578-2-4-17544279430,A77,17544279430,КВ. СИМЕОНОВО,,,A77217544279430,A3578,0,0
A24-A71-2-20-38867420961,A24,38867420961,ГАРА ВЛАДАЯ,,,A24238867420961,A71,0,0
A57-A141-3-7-6039780360,A57,6039780360,СУ СВ.КЛИМЕНТ ОХРИДСКИ,,,A5736039780360,A141,0,0
A24-A71-2-8-38867420961,A24,38867420961,ГАРА ВЛАДАЯ,,,A24238867420961,A71,0,0
A105-A3614-3-8-21539890271,A105,21539890271,С. МЪРЧАЕВО-ТОЛУМСКА МАХАЛА,,,A105321539890271,A3614,0,0
A105-A3614-5-18-21539890271,A105,21539890271,С. МЪРЧАЕВО-ТОЛУМСКА МАХАЛА,,,A105521539890271,A3614,0,0
A60-A191-7-2-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6075134671501,A191,0,0
A57-A141-1-11-6039780360,A57,6039780360,СУ СВ.КЛИМЕНТ ОХРИДСКИ,,,A5716039780360,A141,0,0
A57-A140-3-22-6039780360,A57,6039780360,СТУДЕНТСКИ ГРАД,,,A5736039780360,A140,0,0
A57-A140-4-24-6039780360,A57,6039780360,СТУДЕНТСКИ ГРАД,,,A5746039780360,A140,0,0
A61-A4010-1-6-14376016771,A61,14376016771,ЗЛАТНИ МОСТОВЕ,,,A61114376016771,A4010,0,0
A105-A3461-2-17-21539890271,A105,21539890271,МЕТРОСТАНЦИЯ МИЗИЯ,,,A105221539890271,A3461,0,0
A105-A3614-1-8-21539890271,A105,21539890271,С. МЪРЧАЕВО-ТОЛУМСКА МАХАЛА,,,A105121539890271,A3614,0,0
A105-A3461-5-7-21539890271,A105,21539890271,МЕТРОСТАНЦИЯ МИЗИЯ,,,A105521539890271,A3461,0,0
A105-A3614-3-10-21539890271,A105,21539890271,С. МЪРЧАЕВО-ТОЛУМСКА МАХАЛА,,,A105321539890271,A3614,0,0
A57-A140-5-18-6039780360,A57,6039780360,СТУДЕНТСКИ ГРАД,,,A5756039780360,A140,0,0
